"key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
5856,"41","41-1","41-1-Q-698","Q-698",188,"Wayne Easter","Malpeque",2,2012-09-17,"Answered"
5857,"41","41-1","41-1-Q-699","Q-699",188,"Wayne Easter","Malpeque",1,2012-05-24,"Notice"
5858,"41","41-1","41-1-Q-699","Q-699",188,"Wayne Easter","Malpeque",2,2012-09-17,"Answered"
5859,"41","41-1","41-1-Q-700","Q-700",210,"Mylène Freeman","Argenteuil—Papineau—Mirabel",1,2012-05-29,"Notice"
5860,"41","41-1","41-1-Q-700","Q-700",210,"Mylène Freeman","Argenteuil—Papineau—Mirabel",2,2012-09-17,"Made an Order for Return and answer tabled"
5861,"41","41-1","41-1-Q-701","Q-701",356,"Brian Masse","Windsor West",1,2012-05-29,"Notice"
5862,"41","41-1","41-1-Q-701","Q-701",356,"Brian Masse","Windsor West",2,2012-09-17,"Made an Order for Return and answer tabled"
5863,"41","41-1","41-1-Q-702","Q-702",72,"Charmaine Borg","Terrebonne—Blainville",1,2012-05-29,"Notice"
5864,"41","41-1","41-1-Q-702","Q-702",72,"Charmaine Borg","Terrebonne—Blainville",2,2012-09-17,"Answered"
5865,"41","41-1","41-1-Q-703","Q-703",212,"Hedy Fry","Vancouver Centre",1,2012-05-30,"Notice"
5866,"41","41-1","41-1-Q-703","Q-703",212,"Hedy Fry","Vancouver Centre",2,2012-09-17,"Made an Order for Return and answer tabled"
5867,"41","41-1","41-1-Q-704","Q-704",210,"Mylène Freeman","Argenteuil—Papineau—Mirabel",1,2012-05-30,"Notice"
5868,"41","41-1","41-1-Q-704","Q-704",210,"Mylène Freeman","Argenteuil—Papineau—Mirabel",2,2012-09-17,"Answered"
5869,"41","41-1","41-1-Q-705","Q-705",383,"Christine Moore","Abitibi—Témiscamingue",1,2012-05-31,"Notice"
5870,"41","41-1","41-1-Q-705","Q-705",383,"Christine Moore","Abitibi—Témiscamingue",2,2012-09-17,"Made an Order for Return and answer tabled"
5871,"41","41-1","41-1-Q-706","Q-706",462,"Geoff Regan","Halifax West",1,2012-05-31,"Notice"
5872,"41","41-1","41-1-Q-706","Q-706",462,"Geoff Regan","Halifax West",2,2012-09-17,"Made an Order for Return and answer tabled"
5873,"41","41-1","41-1-Q-707","Q-707",462,"Geoff Regan","Halifax West",1,2012-05-31,"Notice"
5874,"41","41-1","41-1-Q-707","Q-707",462,"Geoff Regan","Halifax West",2,2012-09-17,"Answered"
5875,"41","41-1","41-1-Q-708","Q-708",519,"Peter Stoffer","Sackville—Eastern Shore",1,2012-05-31,"Notice"
5876,"41","41-1","41-1-Q-708","Q-708",519,"Peter Stoffer","Sackville—Eastern Shore",2,2012-09-17,"Made an Order for Return and answer tabled"
5877,"41","41-1","41-1-Q-709","Q-709",113,"Sean Casey","Charlottetown",1,2012-05-31,"Notice"
5878,"41","41-1","41-1-Q-709","Q-709",113,"Sean Casey","Charlottetown",2,2012-09-17,"Made an Order for Return and answer tabled"
5879,"41","41-1","41-1-Q-710","Q-710",205,"Judy Foote","Random—Burin—St. George's",1,2012-06-01,"Notice"
5880,"41","41-1","41-1-Q-710","Q-710",205,"Judy Foote","Random—Burin—St. George's",2,2012-09-17,"Answered"
5881,"41","41-1","41-1-Q-711","Q-711",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",1,2012-06-06,"Notice"
5882,"41","41-1","41-1-Q-711","Q-711",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",2,2012-09-17,"Answered"
5883,"41","41-1","41-1-Q-712","Q-712",361,"John McCallum","Markham—Unionville",1,2012-06-07,"Notice"
5884,"41","41-1","41-1-Q-712","Q-712",361,"John McCallum","Markham—Unionville",2,2012-09-17,"Answered"
5885,"41","41-1","41-1-Q-713","Q-713",361,"John McCallum","Markham—Unionville",1,2012-06-07,"Notice"
5886,"41","41-1","41-1-Q-713","Q-713",361,"John McCallum","Markham—Unionville",2,2012-09-17,"Made an Order for Return and answer tabled"
5887,"41","41-1","41-1-Q-714","Q-714",29,"Alex Atamanenko","British Columbia Southern Interior",1,2012-06-07,"Notice"
5888,"41","41-1","41-1-Q-714","Q-714",29,"Alex Atamanenko","British Columbia Southern Interior",2,2012-09-17,"Made an Order for Return and answer tabled"
5889,"41","41-1","41-1-Q-715","Q-715",29,"Alex Atamanenko","British Columbia Southern Interior",1,2012-06-07,"Notice"
5890,"41","41-1","41-1-Q-715","Q-715",29,"Alex Atamanenko","British Columbia Southern Interior",2,2012-09-17,"Answered"
5891,"41","41-1","41-1-Q-716","Q-716",29,"Alex Atamanenko","British Columbia Southern Interior",1,2012-06-07,"Notice"
5892,"41","41-1","41-1-Q-716","Q-716",29,"Alex Atamanenko","British Columbia Southern Interior",2,2012-09-17,"Answered"
5893,"41","41-1","41-1-Q-717","Q-717",270,"Ted Hsu","Kingston and the Islands",1,2012-06-07,"Notice"
5894,"41","41-1","41-1-Q-717","Q-717",270,"Ted Hsu","Kingston and the Islands",2,2012-09-17,"Made an Order for Return and answer tabled"
5895,"41","41-1","41-1-Q-718","Q-718",270,"Ted Hsu","Kingston and the Islands",1,2012-06-07,"Notice"
5896,"41","41-1","41-1-Q-718","Q-718",270,"Ted Hsu","Kingston and the Islands",2,2012-09-17,"Answered"
5897,"41","41-1","41-1-Q-719","Q-719",270,"Ted Hsu","Kingston and the Islands",1,2012-06-07,"Notice"
5898,"41","41-1","41-1-Q-719","Q-719",270,"Ted Hsu","Kingston and the Islands",2,2012-09-17,"Made an Order for Return and answer tabled"
5899,"41","41-1","41-1-Q-720","Q-720",492,"Judy A. Sgro","York West",1,2012-06-08,"Notice"
5900,"41","41-1","41-1-Q-720","Q-720",492,"Judy A. Sgro","York West",2,2012-09-17,"Made an Order for Return and answer tabled"
5901,"41","41-1","41-1-Q-721","Q-721",484,"Francis Scarpaleggia","Lac-Saint-Louis",1,2012-06-08,"Notice"
5902,"41","41-1","41-1-Q-721","Q-721",484,"Francis Scarpaleggia","Lac-Saint-Louis",2,2012-09-17,"Answered"
5903,"41","41-1","41-1-Q-722","Q-722",484,"Francis Scarpaleggia","Lac-Saint-Louis",1,2012-06-08,"Notice"
5904,"41","41-1","41-1-Q-722","Q-722",484,"Francis Scarpaleggia","Lac-Saint-Louis",2,2012-09-17,"Made an Order for Return and answer tabled"
5905,"41","41-1","41-1-Q-723","Q-723",484,"Francis Scarpaleggia","Lac-Saint-Louis",1,2012-06-08,"Notice"
5906,"41","41-1","41-1-Q-723","Q-723",484,"Francis Scarpaleggia","Lac-Saint-Louis",2,2012-09-17,"Answered"
5907,"41","41-1","41-1-Q-724","Q-724",484,"Francis Scarpaleggia","Lac-Saint-Louis",1,2012-06-08,"Notice"
5908,"41","41-1","41-1-Q-724","Q-724",484,"Francis Scarpaleggia","Lac-Saint-Louis",2,2012-09-17,"Made an Order for Return and answer tabled"
5909,"41","41-1","41-1-Q-725","Q-725",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",1,2012-06-08,"Notice"
5910,"41","41-1","41-1-Q-725","Q-725",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",2,2012-09-17,"Answered"
5911,"41","41-1","41-1-Q-726","Q-726",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",1,2012-06-08,"Notice"
5912,"41","41-1","41-1-Q-726","Q-726",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",2,2012-09-17,"Made an Order for Return and answer tabled"
5913,"41","41-1","41-1-Q-727","Q-727",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",1,2012-06-08,"Notice"
5914,"41","41-1","41-1-Q-727","Q-727",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",2,2012-09-17,"Answered"
5915,"41","41-1","41-1-Q-728","Q-728",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",1,2012-06-08,"Notice"
5916,"41","41-1","41-1-Q-728","Q-728",97,"Gerry Byrne","Humber—St. Barbe—Baie Verte",2,2012-09-17,"Answered"
5917,"41","41-1","41-1-Q-729","Q-729",184,"Kirsty Duncan","Etobicoke North",1,2012-06-11,"Notice"
5918,"41","41-1","41-1-Q-729","Q-729",184,"Kirsty Duncan","Etobicoke North",2,2012-09-17,"Made an Order for Return and answer tabled"
5919,"41","41-1","41-1-Q-730","Q-730",532,"Glenn Thibeault","Sudbury",1,2012-06-11,"Notice"
5920,"41","41-1","41-1-Q-730","Q-730",532,"Glenn Thibeault","Sudbury",2,2012-09-17,"Made an Order for Return and answer tabled"
5921,"41","41-1","41-1-Q-731","Q-731",184,"Kirsty Duncan","Etobicoke North",1,2012-06-12,"Notice"
5922,"41","41-1","41-1-Q-731","Q-731",184,"Kirsty Duncan","Etobicoke North",2,2012-09-17,"Made an Order for Return and answer tabled"
5923,"41","41-1","41-1-Q-732","Q-732",283,"Peter Julian","Burnaby—New Westminster",1,2012-06-12,"Notice"
5924,"41","41-1","41-1-Q-732","Q-732",283,"Peter Julian","Burnaby—New Westminster",2,2012-09-17,"Made an Order for Return and answer tabled"
5925,"41","41-1","41-1-Q-733","Q-733",337,"Lawrence MacAulay","Cardigan",1,2012-06-13,"Notice"
5926,"41","41-1","41-1-Q-733","Q-733",337,"Lawrence MacAulay","Cardigan",2,2012-09-17,"Answered"
5927,"41","41-1","41-1-Q-734","Q-734",29,"Alex Atamanenko","British Columbia Southern Interior",1,2012-06-13,"Notice"
5928,"41","41-1","41-1-Q-734","Q-734",29,"Alex Atamanenko","British Columbia Southern Interior",2,2012-09-17,"Made an Order for Return and answer tabled"
5929,"41","41-1","41-1-Q-735","Q-735",184,"Kirsty Duncan","Etobicoke North",1,2012-06-13,"Notice"
5930,"41","41-1","41-1-Q-735","Q-735",184,"Kirsty Duncan","Etobicoke North",2,2012-09-17,"Made an Order for Return and answer tabled"
5931,"41","41-1","41-1-Q-736","Q-736",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",1,2012-06-13,"Notice"
5932,"41","41-1","41-1-Q-736","Q-736",500,"Scott Simms","Bonavista—Gander—Grand Falls—Windsor",2,2012-09-17,"Answered"
5933,"41","41-1","41-1-Q-737","Q-737",270,"Ted Hsu","Kingston and the Islands",1,2012-06-13,"Notice"
5934,"41","41-1","41-1-Q-737","Q-737",270,"Ted Hsu","Kingston and the Islands",2,2012-09-17,"Made an Order for Return and answer tabled"
5935,"41","41-1","41-1-Q-738","Q-738",451,"Anne Minh-Thu Quach","Beauharnois—Salaberry",1,2012-06-15,"Notice"
5936,"41","41-1","41-1-Q-738","Q-738",451,"Anne Minh-Thu Quach","Beauharnois—Salaberry",2,2012-09-17,"Made an Order for Return and answer tabled"
5937,"41","41-1","41-1-Q-739","Q-739",140,"Irwin Cotler","Mount Royal",1,2012-06-15,"Notice"
5938,"41","41-1","41-1-Q-739","Q-739",140,"Irwin Cotler","Mount Royal",2,2012-09-17,"Made an Order for Return and answer tabled"
5939,"41","41-1","41-1-Q-740","Q-740",140,"Irwin Cotler","Mount Royal",1,2012-06-15,"Notice"
5940,"41","41-1","41-1-Q-740","Q-740",140,"Irwin Cotler","Mount Royal",2,2012-09-17,"Made an Order for Return and answer tabled"
5941,"41","41-1","41-1-Q-741","Q-741",140,"Irwin Cotler","Mount Royal",1,2012-06-15,"Notice"
5942,"41","41-1","41-1-Q-741","Q-741",140,"Irwin Cotler","Mount Royal",2,2012-09-17,"Made an Order for Return and answer tabled"
5943,"41","41-1","41-1-Q-742","Q-742",140,"Irwin Cotler","Mount Royal",1,2012-06-18,"Notice"
5944,"41","41-1","41-1-Q-742","Q-742",140,"Irwin Cotler","Mount Royal",2,2012-09-17,"Made an Order for Return and answer tabled"
5945,"41","41-1","41-1-Q-743","Q-743",26,"Niki Ashton","Churchill",1,2012-06-18,"Notice"
5946,"41","41-1","41-1-Q-743","Q-743",26,"Niki Ashton","Churchill",2,2012-09-17,"Answered"
5947,"41","41-1","41-1-Q-744","Q-744",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",1,2012-06-18,"Notice"
5948,"41","41-1","41-1-Q-744","Q-744",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",2,2012-09-17,"Answered"
5949,"41","41-1","41-1-Q-745","Q-745",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",1,2012-06-18,"Notice"
5950,"41","41-1","41-1-Q-745","Q-745",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",2,2012-09-17,"Made an Order for Return and answer tabled"
5951,"41","41-1","41-1-Q-745","Q-745",539,"Philip Toone","Gaspésie—Îles-de-la-Madeleine",3,2012-10-03,"Made an Order for Return and revised answer tabled"
5952,"41","41-1","41-1-Q-746","Q-746",420,"Annick Papillon","Québec",1,2012-06-18,"Notice"
5953,"41","41-1","41-1-Q-746","Q-746",420,"Annick Papillon","Québec",2,2012-09-17,"Made an Order for Return and answer tabled"
5954,"41","41-1","41-1-Q-747","Q-747",420,"Annick Papillon","Québec",1,2012-06-18,"Notice"
5955,"41","41-1","41-1-Q-747","Q-747",420,"Annick Papillon","Québec",2,2012-09-17,"Answered"
5956,"41","41-1","41-1-Q-748","Q-748",420,"Annick Papillon","Québec",1,2012-06-18,"Notice"
5957,"41","41-1","41-1-Q-748","Q-748",420,"Annick Papillon","Québec",2,2012-09-17,"Made an Order for Return and answer tabled"
5958,"41","41-1","41-1-Q-749","Q-749",234,"Ralph Goodale","Wascana",1,2012-06-18,"Notice"
5959,"41","41-1","41-1-Q-749","Q-749",234,"Ralph Goodale","Wascana",2,2012-09-17,"Made an Order for Return and answer tabled"
5960,"41","41-1","41-1-Q-750","Q-750",234,"Ralph Goodale","Wascana",1,2012-06-18,"Notice"
5961,"41","41-1","41-1-Q-750","Q-750",234,"Ralph Goodale","Wascana",2,2012-09-17,"Answered"
5962,"41","41-1","41-1-Q-751","Q-751",188,"Wayne Easter","Malpeque",1,2012-06-18,"Notice"
5963,"41","41-1","41-1-Q-751","Q-751",188,"Wayne Easter","Malpeque",2,2012-09-17,"Made an Order for Return and answer tabled"
5964,"41","41-1","41-1-Q-752","Q-752",188,"Wayne Easter","Malpeque",1,2012-06-18,"Notice"
5965,"41","41-1","41-1-Q-752","Q-752",188,"Wayne Easter","Malpeque",2,2012-09-17,"Made an Order for Return and answer tabled"
5966,"41","41-1","41-1-Q-753","Q-753",489,"Craig Scott","Toronto—Danforth",1,2012-06-18,"Notice"
5967,"41","41-1","41-1-Q-753","Q-753",489,"Craig Scott","Toronto—Danforth",2,2012-09-17,"Made an Order for Return and answer tabled"
5968,"41","41-1","41-1-Q-754","Q-754",489,"Craig Scott","Toronto—Danforth",1,2012-06-18,"Notice"
5969,"41","41-1","41-1-Q-754","Q-754",489,"Craig Scott","Toronto—Danforth",2,2012-09-17,"Made an Order for Return and answer tabled"
5970,"41","41-1","41-1-Q-755","Q-755",481,"Denise Savoie","Victoria",1,2012-06-18,"Notice"
5971,"41","41-1","41-1-Q-755","Q-755",481,"Denise Savoie","Victoria",2,2012-08-31,"Withdrawn"
5972,"41","41-1","41-1-Q-756","Q-756",361,"John McCallum","Markham—Unionville",1,2012-06-18,"Notice"
5973,"41","41-1","41-1-Q-756","Q-756",361,"John McCallum","Markham—Unionville",2,2012-09-17,"Made an Order for Return and answer tabled"
5974,"41","41-1","41-1-Q-757","Q-757",361,"John McCallum","Markham—Unionville",1,2012-06-18,"Notice"
5975,"41","41-1","41-1-Q-757","Q-757",361,"John McCallum","Markham—Unionville",2,2012-09-17,"Made an Order for Return and answer tabled"
5976,"41","41-1","41-1-Q-758","Q-758",220,"Randall Garrison","Esquimalt—Juan de Fuca",1,2012-06-18,"Notice"
5977,"41","41-1","41-1-Q-758","Q-758",220,"Randall Garrison","Esquimalt—Juan de Fuca",2,2012-09-17,"Answered"
5978,"41","41-1","41-1-Q-759","Q-759",305,"Kevin Lamoureux","Winnipeg North",1,2012-06-19,"Notice"
5979,"41","41-1","41-1-Q-759","Q-759",305,"Kevin Lamoureux","Winnipeg North",2,2012-09-17,"Made an Order for Return and answer tabled"
5980,"41","41-1","41-1-Q-760","Q-760",305,"Kevin Lamoureux","Winnipeg North",1,2012-06-19,"Notice"
5981,"41","41-1","41-1-Q-760","Q-760",305,"Kevin Lamoureux","Winnipeg North",2,2012-09-17,"Made an Order for Return and answer tabled"
5982,"41","41-1","41-1-Q-761","Q-761",305,"Kevin Lamoureux","Winnipeg North",1,2012-06-19,"Notice"
5983,"41","41-1","41-1-Q-761","Q-761",305,"Kevin Lamoureux","Winnipeg North",2,2012-09-17,"Made an Order for Return and answer tabled"
5984,"41","41-1","41-1-Q-762","Q-762",305,"Kevin Lamoureux","Winnipeg North",1,2012-06-19,"Notice"
5985,"41","41-1","41-1-Q-762","Q-762",305,"Kevin Lamoureux","Winnipeg North",2,2012-09-17,"Answered"
5986,"41","41-1","41-1-Q-763","Q-763",135,"Denis Coderre","Bourassa",1,2012-06-19,"Notice"
5987,"41","41-1","41-1-Q-763","Q-763",135,"Denis Coderre","Bourassa",2,2012-09-17,"Made an Order for Return and answer tabled"
5988,"41","41-1","41-1-Q-764","Q-764",135,"Denis Coderre","Bourassa",1,2012-06-19,"Notice"
5989,"41","41-1","41-1-Q-764","Q-764",135,"Denis Coderre","Bourassa",2,2012-09-17,"Answered"
5990,"41","41-1","41-1-Q-765","Q-765",135,"Denis Coderre","Bourassa",1,2012-06-19,"Notice"
5991,"41","41-1","41-1-Q-765","Q-765",135,"Denis Coderre","Bourassa",2,2012-09-17,"Made an Order for Return and answer tabled"
5992,"41","41-1","41-1-Q-766","Q-766",135,"Denis Coderre","Bourassa",1,2012-06-19,"Notice"
5993,"41","41-1","41-1-Q-766","Q-766",135,"Denis Coderre","Bourassa",2,2012-09-17,"Made an Order for Return and answer tabled"
5994,"41","41-1","41-1-Q-767","Q-767",205,"Judy Foote","Random—Burin—St. George's",1,2012-06-19,"Notice"
5995,"41","41-1","41-1-Q-767","Q-767",205,"Judy Foote","Random—Burin—St. George's",2,2012-09-17,"Answered"
5996,"41","41-1","41-1-Q-768","Q-768",337,"Lawrence MacAulay","Cardigan",1,2012-06-19,"Notice"
5997,"41","41-1","41-1-Q-768","Q-768",337,"Lawrence MacAulay","Cardigan",2,2012-09-17,"Made an Order for Return and answer tabled"
5998,"41","41-1","41-1-Q-769","Q-769",492,"Judy A. Sgro","York West",1,2012-06-19,"Notice"
5999,"41","41-1","41-1-Q-769","Q-769",492,"Judy A. Sgro","York West",2,2012-09-17,"Answered"
6000,"41","41-1","41-1-Q-770","Q-770",489,"Craig Scott","Toronto—Danforth",1,2012-06-19,"Notice"
6001,"41","41-1","41-1-Q-770","Q-770",489,"Craig Scott","Toronto—Danforth",2,2012-09-17,"Made an Order for Return and answer tabled"
6002,"41","41-1","41-1-Q-771","Q-771",489,"Craig Scott","Toronto—Danforth",1,2012-06-19,"Notice"
6003,"41","41-1","41-1-Q-771","Q-771",489,"Craig Scott","Toronto—Danforth",2,2012-09-17,"Made an Order for Return and answer tabled"
6004,"41","41-1","41-1-Q-772","Q-772",394,"Joyce Murray","Vancouver Quadra",1,2012-06-19,"Notice"
6005,"41","41-1","41-1-Q-772","Q-772",394,"Joyce Murray","Vancouver Quadra",2,2012-09-17,"Made an Order for Return and answer tabled"
6006,"41","41-1","41-1-Q-773","Q-773",394,"Joyce Murray","Vancouver Quadra",1,2012-06-19,"Notice"
6007,"41","41-1","41-1-Q-773","Q-773",394,"Joyce Murray","Vancouver Quadra",2,2012-09-17,"Answered"
6008,"41","41-1","41-1-Q-774","Q-774",113,"Sean Casey","Charlottetown",1,2012-06-19,"Notice"
6009,"41","41-1","41-1-Q-774","Q-774",113,"Sean Casey","Charlottetown",2,2012-09-17,"Made an Order for Return and answer tabled"
6010,"41","41-1","41-1-Q-775","Q-775",113,"Sean Casey","Charlottetown",1,2012-06-19,"Notice"
6011,"41","41-1","41-1-Q-775","Q-775",113,"Sean Casey","Charlottetown",2,2012-09-17,"Made an Order for Return and answer tabled"
6012,"41","41-1","41-1-Q-776","Q-776",136,"Joe Comartin","Windsor—Tecumseh",1,2012-06-19,"Notice"
6013,"41","41-1","41-1-Q-776","Q-776",136,"Joe Comartin","Windsor—Tecumseh",2,2012-09-17,"Made an Order for Return and answer tabled"
6014,"41","41-1","41-1-Q-777","Q-777",107,"Guy Caron","Rimouski-Neigette—Témiscouata—Les Basques",1,2012-06-19,"Notice"
6015,"41","41-1","41-1-Q-777","Q-777",107,"Guy Caron","Rimouski-Neigette—Témiscouata—Les Basques",2,2012-09-17,"Made an Order for Return and answer tabled"
6016,"41","41-1","41-1-Q-778","Q-778",314,"Hélène Laverdière","Laurier—Sainte-Marie",1,2012-06-19,"Notice"
6017,"41","41-1","41-1-Q-778","Q-778",314,"Hélène Laverdière","Laurier—Sainte-Marie",2,2012-09-17,"Answered"
6018,"41","41-1","41-1-Q-779","Q-779",544,"Justin Trudeau","Papineau",1,2012-06-19,"Notice"
6019,"41","41-1","41-1-Q-779","Q-779",544,"Justin Trudeau","Papineau",2,2012-09-17,"Answered"
6020,"41","41-1","41-1-Q-780","Q-780",544,"Justin Trudeau","Papineau",1,2012-06-19,"Notice"
6021,"41","41-1","41-1-Q-780","Q-780",544,"Justin Trudeau","Papineau",2,2012-09-17,"Made an Order for Return and answer tabled"
6022,"41","41-1","41-1-Q-781","Q-781",544,"Justin Trudeau","Papineau",1,2012-06-19,"Notice"
6023,"41","41-1","41-1-Q-781","Q-781",544,"Justin Trudeau","Papineau",2,2012-09-17,"Answered"
6024,"41","41-1","41-1-Q-782","Q-782",544,"Justin Trudeau","Papineau",1,2012-06-19,"Notice"
6025,"41","41-1","41-1-Q-782","Q-782",544,"Justin Trudeau","Papineau",2,2012-09-17,"Answered"
6026,"41","41-1","41-1-Q-783","Q-783",351,"Wayne Marston","Hamilton East—Stoney Creek",1,2012-06-19,"Notice"
6027,"41","41-1","41-1-Q-783","Q-783",351,"Wayne Marston","Hamilton East—Stoney Creek",2,2012-09-17,"Made an Order for Return and answer tabled"
6028,"41","41-1","41-1-Q-784","Q-784",364,"David McGuinty","Ottawa South",1,2012-06-19,"Notice"
6029,"41","41-1","41-1-Q-784","Q-784",364,"David McGuinty","Ottawa South",2,2012-09-17,"Made an Order for Return and answer tabled"
6030,"41","41-1","41-1-Q-785","Q-785",364,"David McGuinty","Ottawa South",1,2012-06-19,"Notice"
6031,"41","41-1","41-1-Q-785","Q-785",364,"David McGuinty","Ottawa South",2,2012-09-17,"Made an Order for Return and answer tabled"
6032,"41","41-1","41-1-Q-786","Q-786",364,"David McGuinty","Ottawa South",1,2012-06-19,"Notice"
6033,"41","41-1","41-1-Q-786","Q-786",364,"David McGuinty","Ottawa South",2,2012-09-17,"Made an Order for Return and answer tabled"
6034,"41","41-1","41-1-Q-787","Q-787",364,"David McGuinty","Ottawa South",1,2012-06-19,"Notice"
6035,"41","41-1","41-1-Q-787","Q-787",364,"David McGuinty","Ottawa South",2,2012-09-17,"Made an Order for Return and answer tabled"
6036,"41","41-1","41-1-Q-788","Q-788",49,"Carolyn Bennett","St. Paul's",1,2012-06-19,"Notice"
6037,"41","41-1","41-1-Q-788","Q-788",49,"Carolyn Bennett","St. Paul's",2,2012-09-17,"Made an Order for Return and answer tabled"
6038,"41","41-1","41-1-Q-789","Q-789",337,"Lawrence MacAulay","Cardigan",1,2012-06-19,"Notice"
6039,"41","41-1","41-1-Q-789","Q-789",337,"Lawrence MacAulay","Cardigan",2,2012-09-17,"Answered"
