"","committee_acronym","parliament_number","session_number","date_change","position","first_name","last_name","full_name"
"558.3","SFIN","42","1","2019-04-29","Member","Pierre","Poilievre","Pierre Poilievre"
"558.4","SFIN","42","1","2019-04-29","Member","Kim","Rudd","Kim Rudd"
"558.5","SFIN","42","1","2019-04-29","Member","Francesco","Sorbara","Francesco Sorbara"
"559.1","SFIN","42","1","2019-09-11","Chair","Wayne","Easter","Wayne Easter"
"559.2","SFIN","42","1","2019-09-11","Member","Pierre-Luc","Dusseault","Pierre-Luc Dusseault"
"559.3","SFIN","42","1","2019-09-11","Member","Pierre","Poilievre","Pierre Poilievre"
"559.4","SFIN","42","1","2019-09-11","Member","Kim","Rudd","Kim Rudd"
"559.5","SFIN","42","1","2019-09-11","Member","Francesco","Sorbara","Francesco Sorbara"
"560.1","SFIS","38","1","2004-12-07","Chair","Yvan","Loubier","Yvan Loubier"
"560.2","SFIS","38","1","2004-12-07","Member","Rona","Ambrose","Rona Ambrose"
"560.3","SFIS","38","1","2004-12-07","Member","Guy","Côté","Guy Côté"
"560.4","SFIS","38","1","2004-12-07","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"561.1","SFIS","38","1","2005-02-01","Chair","Yvan","Loubier","Yvan Loubier"
"561.2","SFIS","38","1","2005-02-01","Member","Rona","Ambrose","Rona Ambrose"
"561.3","SFIS","38","1","2005-02-01","Member","Don H.","Bell","Don H. Bell"
"561.4","SFIS","38","1","2005-02-01","Member","Guy","Côté","Guy Côté"
"561.5","SFIS","38","1","2005-02-01","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"562.1","SFIS","38","1","2005-10-21","Chair","Yvan","Loubier","Yvan Loubier"
"562.2","SFIS","38","1","2005-10-21","Member","Rona","Ambrose","Rona Ambrose"
"562.3","SFIS","38","1","2005-10-21","Member","Don H.","Bell","Don H. Bell"
"562.4","SFIS","38","1","2005-10-21","Member","Guy","Côté","Guy Côté"
"562.5","SFIS","38","1","2005-10-21","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"563.1","SFOP","38","1","2004-10-13","Member","Gerald","Keddy","Gerald Keddy"
"563.2","SFOP","38","1","2004-10-13","Member","Bill","Matthews","Bill Matthews"
"563.3","SFOP","38","1","2004-10-13","Member","Jean-Yves","Roy","Jean-Yves Roy"
"563.4","SFOP","38","1","2004-10-13","Member","Peter","Stoffer","Peter Stoffer"
"563.5","SFOP","38","1","2004-10-13","Member","Tom","Wappel","Tom Wappel"
"565.1","SFOP","38","1","2005-10-19","Member","Gerald","Keddy","Gerald Keddy"
"565.2","SFOP","38","1","2005-10-19","Member","Bill","Matthews","Bill Matthews"
"565.3","SFOP","38","1","2005-10-19","Member","Jean-Yves","Roy","Jean-Yves Roy"
"565.4","SFOP","38","1","2005-10-19","Member","Peter","Stoffer","Peter Stoffer"
"565.5","SFOP","38","1","2005-10-19","Member","Tom","Wappel","Tom Wappel"
"566.1","SFOP","38","1","2005-10-21","Chair","Tom","Wappel","Tom Wappel"
"566.2","SFOP","38","1","2005-10-21","Co-chair","Gerald","Keddy","Gerald Keddy"
"566.3","SFOP","38","1","2005-10-21","Co-chair","Peter","Stoffer","Peter Stoffer"
"566.4","SFOP","38","1","2005-10-21","Member","Bill","Matthews","Bill Matthews"
"566.5","SFOP","38","1","2005-10-21","Member","Jean-Yves","Roy","Jean-Yves Roy"
"567.1","SFOP","38","1","2005-11-29","Chair","Tom","Wappel","Tom Wappel"
"567.2","SFOP","38","1","2005-11-29","Co-chair","Gerald","Keddy","Gerald Keddy"
"567.3","SFOP","38","1","2005-11-29","Co-chair","Peter","Stoffer","Peter Stoffer"
"567.4","SFOP","38","1","2005-11-29","Member","Bill","Matthews","Bill Matthews"
"567.5","SFOP","38","1","2005-11-29","Member","Jean-Yves","Roy","Jean-Yves Roy"
"568.1","SFOP","39","1","2006-05-09","Chair","Gerald","Keddy","Gerald Keddy"
"568.2","SFOP","39","1","2006-05-09","Member","John","Cummins","John Cummins"
"568.3","SFOP","39","1","2006-05-09","Member","Bill","Matthews","Bill Matthews"
"568.4","SFOP","39","1","2006-05-09","Member","Jean-Yves","Roy","Jean-Yves Roy"
"568.5","SFOP","39","1","2006-05-09","Member","Peter","Stoffer","Peter Stoffer"
"569.1","SFOP","39","1","2006-09-21","Member","John","Cummins","John Cummins"
"569.2","SFOP","39","1","2006-09-21","Member","Gerald","Keddy","Gerald Keddy"
"569.3","SFOP","39","1","2006-09-21","Member","Bill","Matthews","Bill Matthews"
"569.4","SFOP","39","1","2006-09-21","Member","Jean-Yves","Roy","Jean-Yves Roy"
"569.5","SFOP","39","1","2006-09-21","Member","Peter","Stoffer","Peter Stoffer"
"570.1","SFOP","39","1","2006-09-26","Chair","Gerald","Keddy","Gerald Keddy"
"570.2","SFOP","39","1","2006-09-26","Co-chair","Bill","Matthews","Bill Matthews"
"570.3","SFOP","39","1","2006-09-26","Member","John","Cummins","John Cummins"
"570.4","SFOP","39","1","2006-09-26","Member","Jean-Yves","Roy","Jean-Yves Roy"
"570.5","SFOP","39","1","2006-09-26","Member","Peter","Stoffer","Peter Stoffer"
"571.1","SFOP","39","1","2007-08-07","Chair","Gerald","Keddy","Gerald Keddy"
"571.2","SFOP","39","1","2007-08-07","Co-chair","Bill","Matthews","Bill Matthews"
"571.3","SFOP","39","1","2007-08-07","Member","John","Cummins","John Cummins"
"571.4","SFOP","39","1","2007-08-07","Member","Jean-Yves","Roy","Jean-Yves Roy"
"571.5","SFOP","39","1","2007-08-07","Member","Peter","Stoffer","Peter Stoffer"
"572.1","SFOP","39","2","2007-11-14","Chair","Fabian","Manning","Fabian Manning"
"572.2","SFOP","39","2","2007-11-14","Co-chair","Bill","Matthews","Bill Matthews"
"572.3","SFOP","39","2","2007-11-14","Co-chair","Raynald","Blais","Raynald Blais"
"572.4","SFOP","39","2","2007-11-14","Member","Blaine","Calkins","Blaine Calkins"
"572.5","SFOP","39","2","2007-11-14","Member","Peter","Stoffer","Peter Stoffer"
"573.1","SFOP","39","2","2008-09-07","Chair","Fabian","Manning","Fabian Manning"
"573.2","SFOP","39","2","2008-09-07","Co-chair","Bill","Matthews","Bill Matthews"
"573.3","SFOP","39","2","2008-09-07","Co-chair","Raynald","Blais","Raynald Blais"
"573.4","SFOP","39","2","2008-09-07","Member","Blaine","Calkins","Blaine Calkins"
"573.5","SFOP","39","2","2008-09-07","Member","Peter","Stoffer","Peter Stoffer"
"574.1","SFOP","40","2","2009-02-03","Chair","Rodney","Weston","Rodney Weston"
"574.2","SFOP","40","2","2009-02-03","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"574.3","SFOP","40","2","2009-02-03","Co-chair","Raynald","Blais","Raynald Blais"
"574.4","SFOP","40","2","2009-02-03","Member","Randy","Kamp","Randy Kamp"
"574.5","SFOP","40","2","2009-02-03","Member","Peter","Stoffer","Peter Stoffer"
"575.1","SFOP","40","2","2009-09-28","Chair","Rodney","Weston","Rodney Weston"
"575.2","SFOP","40","2","2009-09-28","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"575.3","SFOP","40","2","2009-09-28","Co-chair","Raynald","Blais","Raynald Blais"
"575.4","SFOP","40","2","2009-09-28","Member","Randy","Kamp","Randy Kamp"
"575.5","SFOP","40","2","2009-09-28","Member","Peter","Stoffer","Peter Stoffer"
"576.1","SFOP","40","2","2009-12-02","Chair","Rodney","Weston","Rodney Weston"
"576.2","SFOP","40","2","2009-12-02","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"576.3","SFOP","40","2","2009-12-02","Co-chair","Raynald","Blais","Raynald Blais"
"576.4","SFOP","40","2","2009-12-02","Member","Fin","Donnelly","Fin Donnelly"
"576.5","SFOP","40","2","2009-12-02","Member","Randy","Kamp","Randy Kamp"
"577.1","SFOP","40","2","2009-12-30","Chair","Rodney","Weston","Rodney Weston"
"577.2","SFOP","40","2","2009-12-30","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"577.3","SFOP","40","2","2009-12-30","Co-chair","Raynald","Blais","Raynald Blais"
"577.4","SFOP","40","2","2009-12-30","Member","Fin","Donnelly","Fin Donnelly"
"577.5","SFOP","40","2","2009-12-30","Member","Randy","Kamp","Randy Kamp"
"578.1","SFOP","40","3","2010-03-08","Chair","Rodney","Weston","Rodney Weston"
"578.2","SFOP","40","3","2010-03-08","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"578.3","SFOP","40","3","2010-03-08","Co-chair","Raynald","Blais","Raynald Blais"
"578.4","SFOP","40","3","2010-03-08","Member","Fin","Donnelly","Fin Donnelly"
"579.1","SFOP","40","3","2010-03-09","Chair","Rodney","Weston","Rodney Weston"
"579.2","SFOP","40","3","2010-03-09","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"579.3","SFOP","40","3","2010-03-09","Co-chair","Raynald","Blais","Raynald Blais"
"579.4","SFOP","40","3","2010-03-09","Member","Fin","Donnelly","Fin Donnelly"
"579.5","SFOP","40","3","2010-03-09","Member","Randy","Kamp","Randy Kamp"
"581.1","SFOP","40","3","2010-10-05","Chair","Rodney","Weston","Rodney Weston"
"581.2","SFOP","40","3","2010-10-05","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"581.3","SFOP","40","3","2010-10-05","Co-chair","Raynald","Blais","Raynald Blais"
"581.4","SFOP","40","3","2010-10-05","Member","Fin","Donnelly","Fin Donnelly"
"581.5","SFOP","40","3","2010-10-05","Member","Randy","Kamp","Randy Kamp"
"582.1","SFOP","40","3","2011-03-26","Chair","Rodney","Weston","Rodney Weston"
"582.2","SFOP","40","3","2011-03-26","Co-chair","Lawrence","MacAulay","Lawrence MacAulay"
"582.3","SFOP","40","3","2011-03-26","Co-chair","Raynald","Blais","Raynald Blais"
"582.4","SFOP","40","3","2011-03-26","Member","Fin","Donnelly","Fin Donnelly"
"582.5","SFOP","40","3","2011-03-26","Member","Randy","Kamp","Randy Kamp"
"583.1","SFOP","41","1","2011-06-21","Chair","Rodney","Weston","Rodney Weston"
"583.2","SFOP","41","1","2011-06-21","Member","Mike","Allen","Mike Allen"
"583.3","SFOP","41","1","2011-06-21","Member","Fin","Donnelly","Fin Donnelly"
"583.4","SFOP","41","1","2011-06-21","Member","Randy","Kamp","Randy Kamp"
"583.5","SFOP","41","1","2011-06-21","Member","Lawrence","MacAulay","Lawrence MacAulay"
"584.1","SFOP","41","1","2012-04-27","Chair","Rodney","Weston","Rodney Weston"
"584.2","SFOP","41","1","2012-04-27","Member","Mike","Allen","Mike Allen"
"584.3","SFOP","41","1","2012-04-27","Member","Randy","Kamp","Randy Kamp"
"584.4","SFOP","41","1","2012-04-27","Member","Lawrence","MacAulay","Lawrence MacAulay"
"585.1","SFOP","41","1","2012-04-30","Chair","Rodney","Weston","Rodney Weston"
"585.2","SFOP","41","1","2012-04-30","Member","Mike","Allen","Mike Allen"
"585.3","SFOP","41","1","2012-04-30","Member","Robert","Chisholm","Robert Chisholm"
"585.4","SFOP","41","1","2012-04-30","Member","Randy","Kamp","Randy Kamp"
"585.5","SFOP","41","1","2012-04-30","Member","Lawrence","MacAulay","Lawrence MacAulay"
"586.1","SFOP","41","1","2012-09-20","Member","Mike","Allen","Mike Allen"
"586.2","SFOP","41","1","2012-09-20","Member","Robert","Chisholm","Robert Chisholm"
"586.3","SFOP","41","1","2012-09-20","Member","Randy","Kamp","Randy Kamp"
"586.4","SFOP","41","1","2012-09-20","Member","Lawrence","MacAulay","Lawrence MacAulay"
"586.5","SFOP","41","1","2012-09-20","Member","Rodney","Weston","Rodney Weston"
"587.1","SFOP","41","1","2012-09-27","Chair","Rodney","Weston","Rodney Weston"
"587.2","SFOP","41","1","2012-09-27","Member","Mike","Allen","Mike Allen"
"587.3","SFOP","41","1","2012-09-27","Member","Robert","Chisholm","Robert Chisholm"
"587.4","SFOP","41","1","2012-09-27","Member","Randy","Kamp","Randy Kamp"
"587.5","SFOP","41","1","2012-09-27","Member","Lawrence","MacAulay","Lawrence MacAulay"
"588.1","SFOP","41","1","2013-09-13","Chair","Rodney","Weston","Rodney Weston"
"588.2","SFOP","41","1","2013-09-13","Member","Mike","Allen","Mike Allen"
"588.3","SFOP","41","1","2013-09-13","Member","Robert","Chisholm","Robert Chisholm"
"588.4","SFOP","41","1","2013-09-13","Member","Randy","Kamp","Randy Kamp"
"588.5","SFOP","41","1","2013-09-13","Member","Lawrence","MacAulay","Lawrence MacAulay"
"589.1","SFOP","41","2","2013-11-05","Chair","Rodney","Weston","Rodney Weston"
"589.2","SFOP","41","2","2013-11-05","Member","Robert","Chisholm","Robert Chisholm"
"589.3","SFOP","41","2","2013-11-05","Member","Randy","Kamp","Randy Kamp"
"589.4","SFOP","41","2","2013-11-05","Member","Greg","Kerr","Greg Kerr"
"589.5","SFOP","41","2","2013-11-05","Member","Lawrence","MacAulay","Lawrence MacAulay"
"591.1","SFOP","41","2","2014-02-05","Chair","Rodney","Weston","Rodney Weston"
"591.2","SFOP","41","2","2014-02-05","Member","Robert","Chisholm","Robert Chisholm"
"591.3","SFOP","41","2","2014-02-05","Member","Randy","Kamp","Randy Kamp"
"591.4","SFOP","41","2","2014-02-05","Member","Lawrence","MacAulay","Lawrence MacAulay"
"592.1","SFOP","41","2","2014-04-24","Chair","Rodney","Weston","Rodney Weston"
"592.2","SFOP","41","2","2014-04-24","Member","Robert","Chisholm","Robert Chisholm"
"592.3","SFOP","41","2","2014-04-24","Member","Randy","Kamp","Randy Kamp"
"592.4","SFOP","41","2","2014-04-24","Member","Lawrence","MacAulay","Lawrence MacAulay"
"592.5","SFOP","41","2","2014-04-24","Member","Robert","Sopuck","Robert Sopuck"
"593.1","SFOP","41","2","2015-08-02","Chair","Rodney","Weston","Rodney Weston"
"593.2","SFOP","41","2","2015-08-02","Member","Robert","Chisholm","Robert Chisholm"
"593.3","SFOP","41","2","2015-08-02","Member","Randy","Kamp","Randy Kamp"
"593.4","SFOP","41","2","2015-08-02","Member","Lawrence","MacAulay","Lawrence MacAulay"
"593.5","SFOP","41","2","2015-08-02","Member","Robert","Sopuck","Robert Sopuck"
"594.1","SFOP","42","1","2016-04-15","Chair","Scott","Simms","Scott Simms"
"594.2","SFOP","42","1","2016-04-15","Member","Fin","Donnelly","Fin Donnelly"
"594.3","SFOP","42","1","2016-04-15","Member","Bernadette","Jordan","Bernadette Jordan"
"594.4","SFOP","42","1","2016-04-15","Member","Ken","McDonald","Ken McDonald"
"594.5","SFOP","42","1","2016-04-15","Member","Robert","Sopuck","Robert Sopuck"
"595.1","SFOP","42","1","2017-09-18","Chair","Scott","Simms","Scott Simms"
"595.2","SFOP","42","1","2017-09-18","Member","Todd","Doherty","Todd Doherty"
"595.3","SFOP","42","1","2017-09-18","Member","Fin","Donnelly","Fin Donnelly"
"595.4","SFOP","42","1","2017-09-18","Member","Bernadette","Jordan","Bernadette Jordan"
"595.5","SFOP","42","1","2017-09-18","Member","Ken","McDonald","Ken McDonald"
"596.1","SFOP","42","1","2018-04-18","Member","Todd","Doherty","Todd Doherty"
"596.2","SFOP","42","1","2018-04-18","Member","Fin","Donnelly","Fin Donnelly"
"596.3","SFOP","42","1","2018-04-18","Member","Bernadette","Jordan","Bernadette Jordan"
"596.4","SFOP","42","1","2018-04-18","Member","Ken","McDonald","Ken McDonald"
"597.1","SFOP","42","1","2018-04-19","Chair","Bernadette","Jordan","Bernadette Jordan"
"597.2","SFOP","42","1","2018-04-19","Member","Todd","Doherty","Todd Doherty"
"597.3","SFOP","42","1","2018-04-19","Member","Fin","Donnelly","Fin Donnelly"
"597.4","SFOP","42","1","2018-04-19","Member","Ken","Hardie","Ken Hardie"
"597.5","SFOP","42","1","2018-04-19","Member","Ken","McDonald","Ken McDonald"
"598.1","SFOP","42","1","2018-09-19","Member","Todd","Doherty","Todd Doherty"
"598.2","SFOP","42","1","2018-09-19","Member","Fin","Donnelly","Fin Donnelly"
"598.3","SFOP","42","1","2018-09-19","Member","Ken","Hardie","Ken Hardie"
"598.4","SFOP","42","1","2018-09-19","Member","Ken","McDonald","Ken McDonald"
"599.1","SFOP","42","1","2018-09-25","Chair","Ken","McDonald","Ken McDonald"
"599.2","SFOP","42","1","2018-09-25","Member","Todd","Doherty","Todd Doherty"
"599.3","SFOP","42","1","2018-09-25","Member","Fin","Donnelly","Fin Donnelly"
"599.4","SFOP","42","1","2018-09-25","Member","Ken","Hardie","Ken Hardie"
"600.1","SFOP","42","1","2018-09-26","Chair","Ken","McDonald","Ken McDonald"
"600.2","SFOP","42","1","2018-09-26","Member","Todd","Doherty","Todd Doherty"
"600.3","SFOP","42","1","2018-09-26","Member","Fin","Donnelly","Fin Donnelly"
"600.4","SFOP","42","1","2018-09-26","Member","Ken","Hardie","Ken Hardie"
"600.5","SFOP","42","1","2018-09-26","Member","Robert J.","Morrissey","Robert J. Morrissey"
"601.1","SFOP","42","1","2019-03-18","Chair","Ken","McDonald","Ken McDonald"
"601.2","SFOP","42","1","2019-03-18","Member","Todd","Doherty","Todd Doherty"
"601.3","SFOP","42","1","2019-03-18","Member","Ken","Hardie","Ken Hardie"
"601.4","SFOP","42","1","2019-03-18","Member","Robert J.","Morrissey","Robert J. Morrissey"
"602.1","SFOP","42","1","2019-03-20","Chair","Ken","McDonald","Ken McDonald"
"602.2","SFOP","42","1","2019-03-20","Member","Todd","Doherty","Todd Doherty"
"602.3","SFOP","42","1","2019-03-20","Member","Ken","Hardie","Ken Hardie"
"602.4","SFOP","42","1","2019-03-20","Member","Gord","Johns","Gord Johns"
"602.5","SFOP","42","1","2019-03-20","Member","Robert J.","Morrissey","Robert J. Morrissey"
"603.1","SFOP","42","1","2019-09-11","Chair","Ken","McDonald","Ken McDonald"
"603.2","SFOP","42","1","2019-09-11","Member","Todd","Doherty","Todd Doherty"
"603.3","SFOP","42","1","2019-09-11","Member","Ken","Hardie","Ken Hardie"
"603.4","SFOP","42","1","2019-09-11","Member","Gord","Johns","Gord Johns"
"603.5","SFOP","42","1","2019-09-11","Member","Robert J.","Morrissey","Robert J. Morrissey"
"604.1","SFSA","40","2","2009-02-24","Member","Malcolm","Allen","Malcolm Allen"
"604.2","SFSA","40","2","2009-02-24","Member","David","Anderson","David Anderson"
"604.3","SFSA","40","2","2009-02-24","Member","André","Bellavance","André Bellavance"
"604.4","SFSA","40","2","2009-02-24","Member","Carolyn","Bennett","Carolyn Bennett"
"604.5","SFSA","40","2","2009-02-24","Member","Wayne","Easter","Wayne Easter"
"604.6","SFSA","40","2","2009-02-24","Member","Larry","Miller","Larry Miller"
"604.7","SFSA","40","2","2009-02-24","Member","Bev","Shipley","Bev Shipley"
"605.1","SFSA","40","2","2009-03-26","Chair","Larry","Miller","Larry Miller"
"605.2","SFSA","40","2","2009-03-26","Co-chair","Wayne","Easter","Wayne Easter"
"605.3","SFSA","40","2","2009-03-26","Co-chair","André","Bellavance","André Bellavance"
"605.4","SFSA","40","2","2009-03-26","Member","Malcolm","Allen","Malcolm Allen"
"605.5","SFSA","40","2","2009-03-26","Member","David","Anderson","David Anderson"
"605.6","SFSA","40","2","2009-03-26","Member","Carolyn","Bennett","Carolyn Bennett"
"605.7","SFSA","40","2","2009-03-26","Member","Bev","Shipley","Bev Shipley"
"607.1","SHES","39","1","2006-05-04","Chair","Rob","Merrifield","Rob Merrifield"
"607.2","SHES","39","1","2006-05-04","Co-chair","Bonnie","Brown","Bonnie Brown"
"607.3","SHES","39","1","2006-05-04","Co-chair","Christiane","Gagnon","Christiane Gagnon"
"607.4","SHES","39","1","2006-05-04","Member","Penny","Priddy","Penny Priddy"
"608.1","SHES","39","1","2006-06-09","Chair","Rob","Merrifield","Rob Merrifield"
"608.2","SHES","39","1","2006-06-09","Co-chair","Christiane","Gagnon","Christiane Gagnon"
"608.3","SHES","39","1","2006-06-09","Member","Penny","Priddy","Penny Priddy"
"609.1","SHES","39","1","2006-06-13","Chair","Rob","Merrifield","Rob Merrifield"
"609.2","SHES","39","1","2006-06-13","Co-chair","Ruby","Dhalla","Ruby Dhalla"
"609.3","SHES","39","1","2006-06-13","Co-chair","Christiane","Gagnon","Christiane Gagnon"
"609.4","SHES","39","1","2006-06-13","Member","Penny","Priddy","Penny Priddy"
"611.1","SHES","39","1","2006-09-26","Chair","Rob","Merrifield","Rob Merrifield"
"611.2","SHES","39","1","2006-09-26","Co-chair","Carolyn","Bennett","Carolyn Bennett"
"611.3","SHES","39","1","2006-09-26","Co-chair","Christiane","Gagnon","Christiane Gagnon"
"611.4","SHES","39","1","2006-09-26","Member","Penny","Priddy","Penny Priddy"
"612.1","SHES","39","1","2007-02-05","Chair","Rob","Merrifield","Rob Merrifield"
"612.2","SHES","39","1","2007-02-05","Co-chair","Christiane","Gagnon","Christiane Gagnon"
"612.3","SHES","39","1","2007-02-05","Member","Penny","Priddy","Penny Priddy"
"613.1","SHES","39","1","2007-02-07","Chair","Rob","Merrifield","Rob Merrifield"
"613.2","SHES","39","1","2007-02-07","Co-chair","Susan","Kadis","Susan Kadis"
"613.3","SHES","39","1","2007-02-07","Co-chair","Christiane","Gagnon","Christiane Gagnon"
"613.4","SHES","39","1","2007-02-07","Member","Penny","Priddy","Penny Priddy"
"614.1","SHES","39","1","2007-09-14","Chair","Rob","Merrifield","Rob Merrifield"
"614.2","SHES","39","1","2007-09-14","Co-chair","Susan","Kadis","Susan Kadis"
"614.3","SHES","39","1","2007-09-14","Co-chair","Christiane","Gagnon","Christiane Gagnon"
"614.4","SHES","39","1","2007-09-14","Member","Penny","Priddy","Penny Priddy"
"615.1","SHES","39","2","2007-11-15","Chair","Joy","Smith","Joy Smith"
"615.2","SHES","39","2","2007-11-15","Co-chair","Lui","Temelkovski","Lui Temelkovski"
"615.3","SHES","39","2","2007-11-15","Co-chair","Christiane","Gagnon","Christiane Gagnon"
