observation_path,parliament_path,chamber_path,member_path,observation_number,parliament_number,chamber_number,member_number,chamber_name,full_name,first_name,last_name,member_ID,constituency_name,constituency_ID,party_name,start_date,end_date
/parliament-40/chamber-1/member-169,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-169,795,40,1,169,House of Commons,Kevin Lamoureux,Kevin,Lamoureux,/chamber-1/member-305,Winnipeg North,/chamber-1/constituency-299,Liberal Party of Canada,11/29/10,5/5/11
/parliament-40/chamber-1/member-170,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-170,796,40,1,170,House of Commons,Guy Lauzon,Guy,Lauzon,/chamber-1/member-312,Stormont—Dundas—South Glengarry,/chamber-1/constituency-260,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-171,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-171,797,40,1,171,House of Commons,Carole Lavallée,Carole,Lavallée,/chamber-1/member-313,Saint-Bruno—Saint-Hubert,/chamber-1/constituency-230,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-172,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-172,798,40,1,172,House of Commons,Jack Layton,Jack,Layton,/chamber-1/member-315,Toronto—Danforth,/chamber-1/constituency-271,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-173,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-173,799,40,1,173,House of Commons,Denis Lebel,Denis,Lebel,/chamber-1/member-316,Roberval—Lac-Saint-Jean,/chamber-1/constituency-224,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-174,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-174,800,40,1,174,House of Commons,Dominic LeBlanc,Dominic,LeBlanc,/chamber-1/member-317,Beauséjour,/chamber-1/constituency-19,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-175,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-175,801,40,1,175,House of Commons,Derek Lee,Derek,Lee,/chamber-1/member-319,Scarborough—Rouge River,/chamber-1/constituency-246,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-176,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-176,802,40,1,176,House of Commons,Marc Lemay,Marc,Lemay,/chamber-1/member-322,Abitibi—Témiscamingue,/chamber-1/constituency-3,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-177,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-177,803,40,1,177,House of Commons,Pierre Lemieux,Pierre,Lemieux,/chamber-1/member-323,Glengarry—Prescott—Russell,/chamber-1/constituency-96,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-178,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-178,804,40,1,178,House of Commons,Megan Leslie,Megan,Leslie,/chamber-1/member-324,Halifax,/chamber-1/constituency-100,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-179,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-179,805,40,1,179,House of Commons,Yves Lessard,Yves,Lessard,/chamber-1/member-325,Chambly—Borduas,/chamber-1/constituency-50,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-180,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-180,806,40,1,180,House of Commons,Yvon Lévesque,Yvon,Lévesque,/chamber-1/member-327,Abitibi—Baie-James—Nunavik—Eeyou,/chamber-1/constituency-2,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-181,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-181,807,40,1,181,House of Commons,Ben Lobb,Ben,Lobb,/chamber-1/member-330,Huron—Bruce,/chamber-1/constituency-111,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-182,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-182,808,40,1,182,House of Commons,Tom Lukiwski,Tom,Lukiwski,/chamber-1/member-333,Regina—Lumsden—Lake Centre,/chamber-1/constituency-214,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-183,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-183,809,40,1,183,House of Commons,Gary Lunn,Gary,Lunn,/chamber-1/member-334,Saanich—Gulf Islands,/chamber-1/constituency-226,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-184,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-184,810,40,1,184,House of Commons,James Lunney,James,Lunney,/chamber-1/member-335,Nanaimo—Alberni,/chamber-1/constituency-165,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-185,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-185,811,40,1,185,House of Commons,Lawrence MacAulay,Lawrence,MacAulay,/chamber-1/member-337,Cardigan,/chamber-1/constituency-46,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-186,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-186,812,40,1,186,House of Commons,Peter MacKay,Peter,MacKay,/chamber-1/member-338,Central Nova,/chamber-1/constituency-49,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-187,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-187,813,40,1,187,House of Commons,Dave MacKenzie,Dave,MacKenzie,/chamber-1/member-339,Oxford,/chamber-1/constituency-192,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-188,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-188,814,40,1,188,House of Commons,Gurbax Malhi,Gurbax,Malhi,/chamber-1/member-343,Bramalea—Gore—Malton,/chamber-1/constituency-24,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-189,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-189,815,40,1,189,House of Commons,Luc Malo,Luc,Malo,/chamber-1/member-344,Verchères—Les Patriotes,/chamber-1/constituency-283,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-190,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-190,816,40,1,190,House of Commons,Jim Maloway,Jim,Maloway,/chamber-1/member-346,Elmwood—Transcona,/chamber-1/constituency-84,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-191,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-191,817,40,1,191,House of Commons,Inky Mark,Inky,Mark,/chamber-1/member-349,Dauphin—Swan River—Marquette,/chamber-1/constituency-64,Conservative Party of Canada,10/14/08,9/9/10
/parliament-40/chamber-1/member-192,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-192,818,40,1,192,House of Commons,Wayne Marston,Wayne,Marston,/chamber-1/member-351,Hamilton East—Stoney Creek,/chamber-1/constituency-104,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-193,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-193,819,40,1,193,House of Commons,Keith Martin,Keith,Martin,/chamber-1/member-352,Esquimalt—Juan de Fuca,/chamber-1/constituency-85,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-194,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-194,820,40,1,194,House of Commons,Pat Martin,Pat,Martin,/chamber-1/member-353,Winnipeg Centre,/chamber-1/constituency-298,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-195,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-195,821,40,1,195,House of Commons,Tony Martin,Tony,Martin,/chamber-1/member-355,Sault Ste. Marie,/chamber-1/constituency-241,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-196,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-196,822,40,1,196,House of Commons,Brian Masse,Brian,Masse,/chamber-1/member-356,Windsor West,/chamber-1/constituency-296,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-197,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-197,823,40,1,197,House of Commons,Irene Mathyssen,Irene,Mathyssen,/chamber-1/member-357,London—Fanshawe,/chamber-1/constituency-141,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-198,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-198,824,40,1,198,House of Commons,Colin Mayes,Colin,Mayes,/chamber-1/member-360,Okanagan—Shuswap,/chamber-1/constituency-184,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-199,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-199,825,40,1,199,House of Commons,John McCallum,John,McCallum,/chamber-1/member-361,Markham—Unionville,/chamber-1/constituency-151,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-200,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-200,826,40,1,200,House of Commons,Phil McColeman,Phil,McColeman,/chamber-1/member-362,Brant,/chamber-1/constituency-28,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-201,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-201,827,40,1,201,House of Commons,David McGuinty,David,McGuinty,/chamber-1/member-364,Ottawa South,/chamber-1/constituency-187,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-202,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-202,828,40,1,202,House of Commons,John McKay,John,McKay,/chamber-1/member-366,Scarborough—Guildwood,/chamber-1/constituency-245,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-203,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-203,829,40,1,203,House of Commons,Cathy McLeod,Cathy,McLeod,/chamber-1/member-368,Kamloops—Thompson—Cariboo,/chamber-1/constituency-115,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-204,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-204,830,40,1,204,House of Commons,Dan McTeague,Dan,McTeague,/chamber-1/member-369,Pickering—Scarborough East,/chamber-1/constituency-200,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-205,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-205,831,40,1,205,House of Commons,Réal Ménard,Réal,Ménard,/chamber-1/member-370,Hochelaga,/chamber-1/constituency-107,Bloc Québécois,10/14/08,9/9/09
/parliament-40/chamber-1/member-206,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-206,832,40,1,206,House of Commons,Serge Ménard,Serge,Ménard,/chamber-1/member-371,Marc-Aurèle-Fortin,/chamber-1/constituency-150,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-207,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-207,833,40,1,207,House of Commons,Alexandra Mendès,Alexandra,Mendès,/chamber-1/member-372,Brossard—La Prairie,/chamber-1/constituency-31,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-208,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-208,834,40,1,208,House of Commons,Ted Menzies,Ted,Menzies,/chamber-1/member-374,Macleod,/chamber-1/constituency-146,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-209,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-209,835,40,1,209,House of Commons,Rob Merrifield,Rob,Merrifield,/chamber-1/member-376,Yellowhead,/chamber-1/constituency-302,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-210,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-210,836,40,1,210,House of Commons,Larry Miller,Larry,Miller,/chamber-1/member-378,Bruce—Grey—Owen Sound,/chamber-1/constituency-32,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-211,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-211,837,40,1,211,House of Commons,Peter Milliken,Peter,Milliken,/chamber-1/member-379,Kingston and the Islands,/chamber-1/constituency-120,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-212,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-212,838,40,1,212,House of Commons,Maria Minna,Maria,Minna,/chamber-1/member-381,Beaches—East York,/chamber-1/constituency-15,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-213,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-213,839,40,1,213,House of Commons,James Moore,James,Moore,/chamber-1/member-384,Port Moody—Westwood—Port Coquitlam,/chamber-1/constituency-204,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-214,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-214,840,40,1,214,House of Commons,Rob Moore,Rob,Moore,/chamber-1/member-385,Fundy Royal,/chamber-1/constituency-93,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-215,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-215,841,40,1,215,House of Commons,Maria Mourani,Maria,Mourani,/chamber-1/member-390,Ahuntsic,/chamber-1/constituency-5,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-216,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-216,842,40,1,216,House of Commons,Thomas Mulcair,Thomas,Mulcair,/chamber-1/member-391,Outremont,/chamber-1/constituency-191,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-217,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-217,843,40,1,217,House of Commons,Brian Murphy,Brian,Murphy,/chamber-1/member-392,Moncton—Riverview—Dieppe,/chamber-1/constituency-160,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-218,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-218,844,40,1,218,House of Commons,Shawn Murphy,Shawn,Murphy,/chamber-1/member-393,Charlottetown,/chamber-1/constituency-53,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-219,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-219,845,40,1,219,House of Commons,Joyce Murray,Joyce,Murray,/chamber-1/member-394,Vancouver Quadra,/chamber-1/constituency-278,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-220,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-220,846,40,1,220,House of Commons,Richard Nadeau,Richard,Nadeau,/chamber-1/member-396,Gatineau,/chamber-1/constituency-95,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-221,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-221,847,40,1,221,House of Commons,Anita Neville,Anita,Neville,/chamber-1/member-399,Winnipeg South Centre,/chamber-1/constituency-301,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-222,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-222,848,40,1,222,House of Commons,Rob Nicholson,Rob,Nicholson,/chamber-1/member-401,Niagara Falls,/chamber-1/constituency-172,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-223,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-223,849,40,1,223,House of Commons,Rick Norlock,Rick,Norlock,/chamber-1/member-402,Northumberland—Quinte West,/chamber-1/constituency-177,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-224,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-224,850,40,1,224,House of Commons,Gordon O'Connor,Gordon,O'Connor,/chamber-1/member-406,Carleton—Mississippi Mills,/chamber-1/constituency-48,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-225,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-225,851,40,1,225,House of Commons,Tilly O'Neill Gordon,Tilly,O'Neill Gordon,/chamber-1/member-407,Miramichi,/chamber-1/constituency-154,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-226,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-226,852,40,1,226,House of Commons,Deepak Obhrai,Deepak,Obhrai,/chamber-1/member-409,Calgary East,/chamber-1/constituency-38,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-227,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-227,853,40,1,227,House of Commons,Bev Oda,Bev,Oda,/chamber-1/member-410,Durham,/chamber-1/constituency-72,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-228,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-228,854,40,1,228,House of Commons,Robert Oliphant,Robert,Oliphant,/chamber-1/member-411,Don Valley West,/chamber-1/constituency-69,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-229,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-229,855,40,1,229,House of Commons,Christian Ouellet,Christian,Ouellet,/chamber-1/member-414,Brome—Missisquoi,/chamber-1/constituency-30,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-230,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-230,856,40,1,230,House of Commons,Massimo Pacetti,Massimo,Pacetti,/chamber-1/member-416,Saint-Léonard—Saint-Michel,/chamber-1/constituency-235,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-231,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-231,857,40,1,231,House of Commons,Daniel Paillé,Daniel,Paillé,/chamber-1/member-417,Hochelaga,/chamber-1/constituency-107,Bloc Québécois,11/9/09,5/5/11
/parliament-40/chamber-1/member-232,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-232,858,40,1,232,House of Commons,Pascal-Pierre Paillé,Pascal-Pierre,Paillé,/chamber-1/member-418,Louis-Hébert,/chamber-1/constituency-144,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-233,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-233,859,40,1,233,House of Commons,Pierre Paquette,Pierre,Paquette,/chamber-1/member-421,Joliette,/chamber-1/constituency-113,Bloc Québécois,10/14/08,5/5/11
